ID,CEFR.Top,CEFR.Sub,CEFR,Original Level,Source,Sentence
3331,C,C,C,5,WIKI, على ضوء الكتب الواردة من الأندية والمراكز التابعة لإتحاد كرة القدم حول طلبها إعفائها من نصف المستحقات المالية المتحققة عليها ، فإن لجنة المسابقات العامة توصي مجلس الإتحاد بتخفيض مبالغ الغرامات المتحققة عليها لتصبح النصف 
3332,C,C,C,5,WIKI, على كلٍ ما زلنا في مرحلة الدراسة ، فأريد من الجميع أن يمد يد العون ، وينشر هذه الفكرة في كل مكان ، وأسمع منكم أفكاركم ، ويا ليت من يعرف خبيرا في أي مجال يستشيره أن يمد بنا بالأفكار العملية ، والله من وراء القصد انتظر أن تتفاعلوا معي قبل أن تغرق السفينة 
3333,C,C,C,5,WIKI, على هذا الأساس تحركت النظرية الأمنية بخطى ثابتة باتجاه مبادلة الأراضي بمعاهدات سلمية رسمية مصر والأردن وتفاهمات غير رسمية لبنان يرافقها ضمانات أمنية مقبولة كالمراقبة الدولية والمناطق المنزوعة السلاح ومحطات الإنذار المبكر والتنسيق الأمني الثنائي 
3334,C,C,C,5,WIKI, على هذه الملامح وتحت هذا العنوان ستضع الحكومة خطة تفصيلية عسكرية وادارية واعمارية وسياسية واعلامية 
3335,C,C,C,5,WIKI, علي الرغم من إنكار مايكل أنجلو لفضل جيرلاندايو في تعليمه أي شيء إلا أنه من الواضح أن مايكل تعلم فن الرسم الجداري حيث ان رسومه الأولية كانت قد أظهرت طرق ومناهج اتبعها جيرلاندايو 
3336,C,C,C,5,WIKI, علي سباع : تحدثتم عن الحب في الله فما هو الحب في الله 
3337,C,C,C,5,WIKI, علي كل وبعد أن قام مايكل أنجلو برفع الغطاء عن لوحته الجدارية هذه تعرض لموجة ضخمة من النقد بسبب الرسوم العارية خصوصاً 
3338,C,C,C,5,WIKI, عليك عند الاستيقاظ بأخذ نفس عميق وكرر مثل هذا الشيء طوال اليوم فهو يساعد على فتح الصدر والرئة وبذلك يصلهما الهواء الكافي لأن التنفس السطحي يضر ليس بالرئة فقط ولكن بالجسم كله فكأنك تملأ الجزء العلوي فقط من الصدر بالهواء لأن الهواء لا يصل إلى الرئة فقط وإنما إلى كل خلية من خلايا الجسم 
3339,C,C,C,5,WIKI, علينا أن نفكر بواقعية إن استطعنا أن نزوج مائة فلن نستطيع أن نزوج ألفا 
3340,C,C,C,5,WIKI, علينا ان نعرف تماما حقيقة الوجود الصهيوني 
3341,C,C,C,5,WIKI, عمرو سلامة الخاص بتخصيص بعثات لجميع من تقدموا للإعلان عن بعثات هذا العام ، فرد الوزير بأن د 
3342,C,C,C,5,WIKI, عمرو سلامة لم يصدر مثل هذا القرار لكنه قال فقط أن هناك موارد متاحة لذلك ، وقال أيضا أنه لم يتخذ بعد قرارا بهذا الشأن لكنه أوضح أن من اللازم أن يبذل الشباب جهدا ليحصلوا على البعثات وأن البعثة لا تكون إلا على أساس تنافسي 
3343,C,C,C,5,WIKI, عمليا لا يمكن و لا يحبذ من منطلق إقتصادي تزويد أنظمة إستقبال الجي بي أس بساعات ذرية 
3344,C,C,C,5,WIKI, عملية إزالة هذه الغدة تنهي مشكلة الحصوات الكلوية تماماً عند هذا الشخص 
3345,C,C,C,5,WIKI, عملية نهب موارد الدولة لا تشكل عائقاً للمهنة بل تعتبر مهارة شخصية يتحدث التقرير عن الفساد في اليمن بصفته أكثر سلعة يكثر حولها الجدل مستدلاً بحكاية طريفة ذكرها ، بول درستشي ، في كتابه ، تاريخ اليمن الحديث ، حيث قال ، أن مسؤولاً تم إلقاء القبض عليه وهو يقوم بسرقة ونهب شركة نفط في بلده ، لكنه لم يتم إيداعه السجن أو حتى إجباره على إرجاع ما أخذه ولكن على العكس تم تعيينه سفيراً في عاصمة أوروبية ، ! 
3346,C,C,C,5,WIKI, عن أبي جعفر الطوسي قال الصادق ع : ، إن الله يحب الجمال والتجمل ويكره البؤس والتبؤس وإن الله تعالى إذا أنعم على عبد نعمة أحب أن يرى عليه أثرها ، قيل : وكيف ذلك 
3347,C,C,C,5,WIKI, عن أهم هواياتي ومشاريعي المستقبلية 
3348,C,C,C,5,WIKI, عن مساوىء هذه الجراحة الترقيعية ، إمكانية حدوث عطل ميكانيكي بالآلة التي تم تركيبها أو حدوث العدوى 
3349,C,C,C,5,WIKI, عند درجة 90 تحت الصفر تتجمد أنفاس الإنسان في وسط الهواء وتسقط على الأرض 
3350,C,C,C,5,WIKI, عند ذلك قال الحجاج : فما قولك في محمد 
3351,C,C,C,5,WIKI, عندا حذف ملف أو صورة يظهرا إعلان أو صورة خطاء انته تحددها بدل من الملف المحذوف 
3352,C,C,C,5,WIKI, عندا رفع ملف فلاش يقوم البرنامج بعرضها بشكل مباشر و الملفات الصوتية ايضا 
3353,C,C,C,5,WIKI, عندما افتتحت شركة شل لأول مرة كان نشاطها يتركز على بيع الحلي المصنوعة من الأصداف والقواقع البحرية 
3354,C,C,C,5,WIKI, عندما تتناولين الشمام واليقطين والخيار أحتفظى بالبذور وجففيها اطحنى كل نوع على حده فى مطحنة البهار خذى ملعقة كبيرة من مسحوق أحد هذه البذور واخلطيها بالحليب لتحصلى على عجينة ، ضعى العجينة على وجهك على شكل قناع لمدة نصف ساعة ، ثم اغسلى وجهك بماء مزود بنقطتين من عصير الليمون الحامض 
3355,C,C,C,5,WIKI, عندما تختار كل فتاة الطقم الصينى 
3356,C,C,C,5,WIKI, عندما تدخل القرية وترى بيوتها تحس بالقدم وكأنك تعود إلى الوراء زمناً طويلاً ، بعضاً من البيوت ما زال يُصنع من الطين ، وهذه تصنع التنور الذي ما زال يُستخدم حتى اليوم لإعداد الخبز لنقص النفط في بلد يطفو على بحر من النفط 
3357,C,C,C,5,WIKI, عندما تزيد كمية الكالسيوم في البول ، يحدث تكوين لبلورات الكالسيوم ، C alcium O xialate ، أو فوسفات الكالسيوم ، C alcium P hosphate ، وتتراكم هذه البلورات في الكلي أو قناة مجرى البول 
3358,C,C,C,5,WIKI, عندما تسأل الناس عن تحديد الألوان لشيء ما فإن ثلاث من بين كل خمسة أشخاص سيقول لك ، أحمر ، 
3359,C,C,C,5,WIKI, عندما تضعين حمرة الخدود ، حاولي عدم الاقتراب كثيرا من العين أو الأنف 
3360,C,C,C,5,WIKI, عندما تضيق الشرايين التاجية وهى الشرايين التي توصل الدم لعضلة القلب يحدث تصلب الشرايين ثم الأزمة القلبية والذبحة الصدرية ، وعندما تضيق الشرايين الدماغية الشرايين التي تمد الدم للمخ بفعل تصلب الشرايين تحدث السكتة الدماغية ، وبالمثل فإن الشرايين الموصلة للقضيب و الحوض تضيق أيضاً بفعل التصلب ، وبالتالي عدم وصول الدم الكافي للقضيب لحدوث الانتصاب 
3361,C,C,C,5,WIKI, عندما تكون بقية اشيائك المحسوسة تسعدك 
3362,C,C,C,5,WIKI, عندما تكون في مركبة وتقود بسرعة الضوء ماذا يحدث للضوء الصادر من المصابيح الامامية 
3363,C,C,C,5,WIKI, عندما تكون هناك ذبحة صدرية أو فشل فى عضلة القلب ، يقوم الطبيب بتعريض المريض لاختبار بالمجهود لمعرفة ما إذا كانت حالة عضلة القلب تتحمل بذل مجهود أثناء عملية الاتصال الجنسي أم لا 
3364,C,C,C,5,WIKI, عندما تولد الثعابين برأسين فإنهما يتشاجران مع بعضهما من اجل الطعام 
3365,C,C,C,5,WIKI, عندما صنعوا الصندوق الاسود في الطائرات ، لماذا لم يصنعوا الطائرات بنفس الطريقة 
3366,C,C,C,5,WIKI, عندما طرحت اسرائيل عام 1987 مبادرة سلمية وخطة لتشجيع عملية السلام في الشرق الاوسط ، لم تشر في المبادرة أو طة إلى القدس من قريب أو بعيد 
3367,C,C,C,5,WIKI, عندما كان صغيرا 
3368,C,C,C,5,WIKI, عندما نصب الكتشب من الزجاجة فهو يتدفق بسرعة 25 ميلاً في السنة 
3369,C,C,C,5,WIKI, عندما نفرغ من تجميع الخيوط والملابسات سننشرها على الرأي العام وذلك من حقه علينا سواء ما أبداه من اشفاق أو غمرنا به من ترحاب 
3370,C,C,C,5,WIKI, عندما يبلغ الرجل من العمر 45 عاماً قد يعانى لبعض من الوقت بعجز بسيط فى عمليات الانتصاب ، حيث أن هناك إحصائية تُقر بأن العجز الكامل يزيد بنسبة 5 % بين الرجال الذين يبلغون من العمر 40 عاماً وتُشكل النسبة رقماً أكبر لتصل إلى 15 % بين الرجال الذين يبلغون من العمر 70 عاماً أو أكبر من هذه السن 
3371,C,C,C,5,WIKI, عندما يتظاهر حيوان الأوبوسوم الأمريكي بالموت فهو لا يمثل وانما يغمى عليه من شدة وف 
3372,C,C,C,5,WIKI, عندما يزف المقاوم واقفا المسيري يترجل ، كنت حالما واقعيا لا وقائعيا أرى الأمر الواقع وأرى الإمكانية ، أرصد كليهما وأصدر حكما في ضوء ماهو ظاهر وماهو باطن ، رحلتي الفكرية 
3373,C,C,C,5,WIKI, عندما يصف الطبيب عقار السيلدينافيل ، عليه أن يراعى سن الرجل وحالته الصحية وقائمة الأدوية إذا كان هناك اعتماد على دواء ما 
3374,C,C,C,5,WIKI, عندما يضحك الإنسان فإنه يحرق ما معدله ثلاث ونصف سعرة حرارية 
3375,C,C,C,5,WIKI, عندما يولد صغير الزراف فهو يسقط من ارتفاع ستة اقدام وعلى رأسه 
3376,C,C,C,5,WIKI, عندى الان فتاتان والمحاولة لم تنجح 
3377,C,C,C,5,WIKI," عنكِ ما نتخلى يلاللا طاب العنب كله يا للا لاعنب شفنا ولا سله لانصب خيمة وأقعد ركبة ونص وأترقب خطواتك مثل اللص نص القلب معايا وعندك نص وإحنا بأمر إحساسك إي والله نقط يا حب ميك بالكاسه صافي مثل حبيبي وإخلاصه خسران الل ما يمشي ورى أحساسه ويغفى بين أحضان الل يحبه 	 "
3378,C,C,C,5,WIKI, عنوان مع ارتباط : قم بالتحديد ، اضغط على زر ادراج لنك ، ثم ادخل عنوان صفحة الوب 
3379,C,C,C,5,WIKI, عوداً حميداً كيف تتعامل مع ساحات الحوار 
3380,C,C,C,5,WIKI, عى الرغم من أن كل الأنواع السابقة تندرج تحت عنوان كبير واحد وهو الحب ، فإن كلاً من هذه الأنواع له معنى ومذاق مختلف ، وإذا كانت اللغة الإنجليزية تقتصر على كلمة LOVE للتعبير عن الحب وقاموسه الواسع ، فإن اللغة العربية كانت أشمل وأكثر قدرة على الإحاطة بهذا الشعور المستعصي على التعريف ، والمراوغ لمن يحاول وضعه في قفص التصنيف والتبويب ، ففي اللغة العربية نجد الهوى أول مراتب الحب ، إلى أن نصل إلى الهيام في آخر درجاته مروراً بالكلف والعشق والشغف واللوعة والجوى وغيرها من الكلمات والتعابير التي لكل منها معنى مختلف ومميز عن الآخر 
3381,C,C,C,5,WIKI, عيب أي عيب جسديا كان أو خلقيا 
3382,C,C,C,5,WIKI, عيوب نظام المقررات : 1 على مستوى التمويل العلمي فهناك الكثير من الباحثين والمهتمين قد اجروا دراسات ميدانية بين العمل بنظام المقررات والعمل بنظام الأربع سنوات ، حيث وجدوا أن مستوى الطالب المتخرج في نظام المقررات أقل بكثير من مستوى الطالب الذي قد تخرج في نظام الثانوية العامة 
3383,C,C,C,5,WIKI, عَابِرِينَ فِي وَادِي الْبُكَاءِ يُصَيِّرُونَهُ يَنْبُوعاً 
3384,C,C,C,5,WIKI, عِنْدَ رَدِّ اللهِ سَبْيَ شَعْبِهِ يَهْتِفُ يَعْقُوبُ وَيَفْرَحُ إِسْرَائِيلُ ، 
3385,C,C,C,5,WIKI, غالباً ما يأتي طالب ويقول : أنا لا أستطيع الحضور لأتعلم لأني خائف 
3386,C,C,C,5,WIKI, غالباً يعود المريض لمزاولة عمله المهني في خلال 6 إلي 8 أسابيع من وقت مغادرته المستشفي 
3387,C,C,C,5,WIKI, غريب وطريف الذباب يشم بأقدامه والأبقار تعرق من أنوفها في كل يوم تتكشف للمرء حقائق وغرائب عن العالم من حولنا ساعدت وسائل الاتصال على وصولها إلينا لنتفكر فيها ونتعجب من مخلوقات الله ونسبحه على إبداعه ونتعلم أموراً جديدة عن هذه المخلوقات سواء من البشر أو غيرهم وننظر في سلوكياتها وإنجازاتها 
3388,C,C,C,5,WIKI, غريب وطريف يول تنام واقفة والبطريق يقفز لارتفاع ستة أقدام يشهد العالم اليوم تدفقاً هائلاً من المعلومات منها ماهو طريف ومنها ما يستحق الوقوف أمامه 
3389,C,C,C,5,WIKI, غساسنة ومناذرة ذهبنا إلى باريس ! العرب طُلاَّب عِلْمٍ ، وطُلاَّب وِحْدة ؛ إنَّهم يَطْلبون العِلْم ولو في الصين ، ويَطْلبون الوحدة ولو مع الأوروبيين المتَّحِدين في ، الاتحاد الأوروبي ،؛ يَطْلبونها ولو عبر فرنسا ، ورئيسها ساركوزي 
3390,C,C,C,5,WIKI, غسيلنا اللاثقافي غسيلنا اللاثقافي عن خلاف يخلف وابو شاور الاهتراء السياسي في الوضع الفلسطيني بدأ على ما يبدو يزحف ليطول حال الثقافة الفلسطينية 
3391,C,C,C,5,WIKI, غني عن القول أن الحروب قصيرة الأمد لا تسبب تشويشاً إقتصادياً كبيراً كالتشويش الذي تحدثه الحروب الشاملة 
3392,C,C,C,5,WIKI, غيابك القاسي ليسمح لي ضجيج صمتك ان أبوح بأن خفقات حبرنا هي من روح ما خطته يداك ، حينما كنا أطفالا يضمنا المخيم طريين كطينه وأعواد اشجاره الخضراء 
3393,C,C,C,5,WIKI, غير أن أحدا لم يلتفت إليه ، فقد كانت الدولة الأموية التي عاش شبابه في ظلها مشغولة بتثبيت أركانها ، وبتآلف قلوب شيوخ أهل العلم دون شبابهم 
3394,C,C,C,5,WIKI, غير أن الإمام مالك بن أنس لم ينافق لفاء 
3395,C,C,C,5,WIKI, غير أن بعض معاصري مالك عارضوه معارضة عنيفة وخالفه ونقده بعض أصحابه منهم الليث بن سعد فقيه مصر ، وتلميذه الشافعي 
3396,C,C,C,5,WIKI, غير أن تجمع بعض العوامل كزيادة الوزن والإفراط في تناول البروتينات ، وعدم الاتزام بالنظام الغذائي الصحي وتناول بعض العقاقير التي تساعد على زيادة افراز حمض اليوريك مثل ديوريتكس والاسبرين والنياسين قد يساعد كثيرا على زيادة فرص الإصابة بداء النقرس 
3397,C,C,C,5,WIKI, غير أن تعاطيها مع تلك التحديات لم يكن أبداً عشوائياً ، حيث توجد مجموعة من المفاهيم الأمنية التي ساعدت في التعرف على السلوك الإسرائيلي فيما يتعلق بالصراعات الصغرى والكبرى والحروب التي تستخدم فيها أسلحة الدمار الشامل ، علماً بأن الجانب العملياتي ، لبعض هذه المفاهيم ظل مستقراً ، على مدى الأيام ، بينما تطورت مفاهيم أخرى لتتماشى مع الظروف الداخلية وارجية المستجدة للدولة 
3398,C,C,C,5,WIKI, غير أن ذلك الفقه كان في حدود البيت وشيعتهم ، وفي كتب يتداولونها خفية 
3399,C,C,C,5,WIKI, غير أن سورية التي تعيش منذ سنوات ما يشبه المواجهة الشاملة ، باستثناء الجانب العسكري منها ، مع الولايات المتحدة ، تشعر بالمرارة من الموقف العربي المتأرجح بين الدعم وبين التخاذل ، فيما تراهن دمشق على أنها في وضع صائب ، وأنها تدفع ضريبة مواقفها القومية ، ودفاعها عن مبادئ لا تتعلّق بها وحدها 
3400,C,C,C,5,WIKI, غير ان احمدي نجاد كرر تصريحات المسؤولين الايرانيين الاخرين وعدد من القادة العسكريين بان رد ايران على اي هجوم بشأن برنامجها النووي سيكون سريعا 
3401,C,C,C,5,WIKI, غير صحيحة ، وماذا عن الاتّهامات الموجّهة إلى سورية ، حتى من قبل أطراف الحكم في العراق ، وليس من قبل أميركا وحدها ، بأن سورية متورّطة إلى حدّ العظم بما يجري في العراق من إرهاب وقتل ودمار 
3402,C,C,C,5,WIKI, ف أحيانا لا يستطيع الحركة او التنقل او الجلوس الا بواسطة تلك الاجهزة 
3403,C,C,C,5,WIKI, ف اطمة بابكر تقسيم النشاط الإقتصادي إلى إنتاج مادي يشمل الزراعة والصناعة ونشاط تداولي يشمل الخدمات التجارية والبنكية والخدمات المهنية 
3404,C,C,C,5,WIKI, ف الحوار يجب أن يكون مع جميع طبقات المجتمع 
3405,C,C,C,5,WIKI, ف القراءة دخلت في المواقع الإلكترونية ، الانترنت والفضائيات كلها تجعل من التواصل أسرع وأيسر وبأقل جهد 
3406,C,C,C,5,WIKI, ف قد افتعل أعداء الحزب الإسلامي المغربي معركة لتصفية حسابات قديمة يملؤها الغل من ‏ النجاحات التي حققها الإسلاميون في المعارك الانتخابية البلدية و البرلمانية السابقة 
3407,C,C,C,5,WIKI, ف كيف تقلل منها : 1 - شي اللحوم أفضل من تحميرها لأنك تضيف بذلك المزيد من الدهون 
3408,C,C,C,5,WIKI, ف من الواضح هنا أن أورشليم هي صهيون ؛ ويدعوها إلى التسبيح ؛ ويؤكد الوحي المقدس حقيقة أن صهيون هي أورشليم فيقول : ، حِينَئِذٍ جَمَعَ سُلَيْمَانُ شُيُوخَ إِسْرَائِيلَ وَكُلَّ رُؤُوسِ الأَسْبَاطِ رُؤَسَاءَ الآبَاءِ مِنْ بَنِي إِسْرَائِيلَ إِلَى الْمَلِكِ سُلَيْمَانَ فِي أُورُشَلِيمَ لإِصْعَادِ تَابُوتِ عَهْدِ الرَّبِّ مِنْ مَدِينَةِ دَاوُدَ ؛ هِيَ : صِهْيَوْنُ ، 
3409,C,C,C,5,WIKI, ف هل يخدمنا الحظ هذه المرة ونستغني عن الاستفتاء ؟ هذا ليس بكثير على الله وليس بالكثير على تقلبات السياسة السودانية 
3410,C,C,C,5,WIKI, ف هناك امور ليتها تطبق للمعاقين و بدون اي تقديم معاملات و تصعيبها 
3411,C,C,C,5,WIKI, ف هي تعنى أيضا النهوض بمستوى صحة الإنسان وحمايته من الإصابة سواء بالأمراض المعدية أو غير المعدية 
3412,C,C,C,5,WIKI, ف هي تكره العمل وتؤثر رخاء المعصية على شدة الطاعة ، ونزهة التلفت على سياج الالتزام ، وهدوء الفتور على حرارة العمل ، فمن طاوعها رسب في وحل الضالين ، وانحدر في حضيض الساقطين 
3413,C,C,C,5,WIKI, ف ي العُرف الأهلي يتم فتح المسارات أمام الرعاة في رحلاتهم السنوية من الشمال إلى الجنوب وعند العودة تغشى حيواناتهم الأرض الزراعية لتخصيبها 
3414,C,C,C,5,WIKI, ف ي حياته و تؤمن له الحياة المستقرة 
3415,C,C,C,5,WIKI, ف يا أيها الأحرار المتيقظون هيّا لاستثارة النفس ، والصعود بها إلى الأعلى ، حيث العطاء ، والبذل ، والتفوق ، ولو كان الجود يفقر ، والإقدام قتال 
3416,C,C,C,5,WIKI, ف يجدها غالية و دخله او راتبه لا يسمح له باقتنائه 
3417,C,C,C,5,WIKI," فأتى سعيد الماء واغتسل وانشغل بالصلاة والمناجاة حتى الصباح , فأتى أول طلوع الفجر إليهم , وأخذوه إلى الحجاج "
3418,C,C,C,5,WIKI, فأثنى على الوالي بعض الحاضرين ، فغضب مالك ، وكان بعيد الغضب ، وصاح في الوالي وقلما كان يصيح : ، إياك أن يغرك هؤلاء بثنائهم عليك ، فإن من أثنى عليك وقال فيك من ير ما ليس فيك ، أوشك أن يقول فيك ، من الشر ما ليس فيك 
3419,C,C,C,5,WIKI, فأجاب المحقق الحلي في الدرس بأن الانحراف منها إليها 
3420,C,C,C,5,WIKI," فأخبروا الحجاج الملعون بأن سعيد بن جبير قدم إلى الحج وقد كان حريصاً على قتل كل من يحب أهل البيت , فأمر الحجاج عشرين شخصاً من أتباعه باللحاق به ليأخذوه بعد الحج وعيّن لهم رئيساً وجائزة كبيرة وأقسم أنهم إذا لم يحضروا سعيداً فإن نسائهم ستكون طالقة منهم "
3421,C,C,C,5,WIKI," فأخبروا الراهب بالقضية , فقال الراهب : إذن اجعلوا سهامكم في أقواسها حتى إذا هجمت عليه اضربوها "
3422,C,C,C,5,WIKI, فأشتد بكاؤها وقالت : فمن يبكيه يا أبه 
3423,C,C,C,5,WIKI, فأصبح من الشائع عند افراد هذه القبيلة ان النمر يهاجم النساء ويسحبهن من منطقة الحنجرة 
3424,C,C,C,5,WIKI, فأصبحت جميع النسوة يحرصن على تطويق اعناق بناتهن بهذا الطوق النحاسي الثقيل حتى لا يفقدن فرصة الزواج في المستقبل 
3425,C,C,C,5,WIKI, فأضطر رئيس الوزراء التايلاندي الى التحقيق في الموضوع بنفسه ، فارسل طاقمامن مكتبه برئاسة سكرتيرته ، لادوان ونج سونك ، لزيارة مفاجئة الى هذه الحديقة التي اقامت الدنيا واقعدتها 
3426,C,C,C,5,WIKI, فأعرض عن الدنيا بقلبه وأمات ذكرها في نفسه لكي لا يتخذ منها رياشاً ، ولا يعتقدها قراراً ، ولا يرجو فيها مقاماً 
3427,C,C,C,5,WIKI, فأفق أخي الحبيب من هذه الغفلة فقد ذهب أولئك العبّاد المجتهدون رهبان الليل ، وبقي لنا قرناء الكسل والوسادة ، 1 - قال سعيد بن المسيب رحمه الله : ، إن الرجل ليصلي بالليل ، فيجعل الله في وجه نورا يحبه عليه كل مسلم ، فيراه من لم يره قط فيقول : إني لأحبُ هذا الرجل ، 
3428,C,C,C,5,WIKI, فأما التفرد الذي يقطع معه القيام في المساجد فلا ، ويروى نحو هذا عن الليث بن سعد ، وقال مالك والشافعي : قيام رمضان لمن قوي في البيت أحب إلينا 
3429,C,C,C,5,WIKI, فأما سجايانا إننا إذا أكلنا من طعام أحدٍ ، لا نكسر مملحته ولا نخونه - كناية عن أنهم يحسنون التعامل مع الذي يطعمهم ويحسن إليهم ، كهذا الجار صاحب الدعوة ، وكان يريد بهذا الكلام أن يكسب صاحب الدعوة إلى نفسه - 
3430,C,C,C,5,WIKI, فأمر المنصور والي المدينة فأطلق سراح مالك 
3431,C,C,C,5,WIKI, فأمر والي المدينة رجاله فضربوا مالكا أسواطا ، ثم جذبوه جذبا غليظا من يده ، وجروه منها فانخلع كتفه 
3432,C,C,C,5,WIKI, فأنا الصديق عندما أجد خللاً معيناً في علاقتي مع أحد الأصدقاء أو رأيت شيئاً يكتنف أخلاقه فيجب علي حينها توجيهه وإرشاده للجادة لتصحيح طأ ولا أتركه يتمادى في ارتكاب طأ 
3433,C,C,C,5,WIKI, فأنا بطبيعتي امرأة لا تحرك ساكني أفخم المركوبات ، بل لا أعرف تلك الموديلات 
3434,C,C,C,5,WIKI, فأنا رجل عندما يتنفس ذكرك كيف يتدفق الإحساس في أوصالِ شراييني 
3435,C,C,C,5,WIKI, فأنت حر في ملكك ولكنك في حريتك يجب ألا تضر غيرك فإذا حفرت بئرا خلف بابك تؤدي إلى سقوط الداخل إليك وهلاكه فهذا حرام 
3436,C,C,C,5,WIKI, فأنتم يا أمة الإسلام ، أنتم يا معشر المسلمين بعد أن هداكم الله سبله قولوا لي ما الداعي إلى أن نتكل على أمريكا أو نتكل على روسيا أو نتكل على هذا الجانب أو على ذلك الجانب ، قولوا لي كأمة لماذا نتكأ على هذه القوى التي هي بشر ممن خلق يجري عليها من تقادير الله ما يجري على سائر البشر ، إذا كان الله قد هدانا سبلنا ومن جملة ما هدانا إليه من سبلنا أسباب القوة التي تكسبنا العزة والمناعة والزيادة والسؤدد ، لماذا نفعل ذلك إن لم يكن ذلك تمرداً على الله وجراءة عليه ، إذا لم يكن كفراً صريحاً بالله تبارك وتعالى 
3437,C,C,C,5,WIKI, فأهتدت احداهن الى فكرة جهنمية تتمثل استغلال اجهزة التسجيل التي تبث الموسيقى التي يرقصن عليها لزيادة متعة السياح 
3438,C,C,C,5,WIKI, فأي إضرار بالعلم أو المصلحة العامة أو بمصلحة المحافظة يجب على الناس أن يتصدوا له ويهبوا ضده ويتخلوا عنه 
3439,C,C,C,5,WIKI, فإحياء أيام عاشوراء مصداق من مصاديق تعظيم شعائر الله عز وجل وينبغي إستغلال الموسم لما فيه الصلاح وير من عقد المجالس والاجتماع والمحافظة على حضورها بكثافة للإستفادة من الوعظ والإرشاد وتعاليم الإسلام وإرشاد أهل البيت ع وليكن حضورنا للمجالس والمواكب الحسينية حضور وحدة وتآلف ومحبة ومودة 
3440,C,C,C,5,WIKI, فإذا خرجت من الحمام ولبست ثيابك فقل : اللهم ألبسني التقوى وجنبني الردى 
3441,C,C,C,5,WIKI, فإذا دخل غريب وألقى السلام لم يرد عليه أحد إلا همسا 
3442,C,C,C,5,WIKI, فإذا سأل ما هذا 
3443,C,C,C,5,WIKI, فإذا سأله أحد في أمر لم يقع ولكنه متوقع ، قال له : ، سل عما يكون ودع ما لا يكون ، 
3444,C,C,C,5,WIKI, فإذا ستر الإنسان على نفسه ستر الله عليه 
3445,C,C,C,5,WIKI, فإذا كان إيمانه يجعله قانعاً برزقه مطمئناً لمعيشته فلماذا تريد أن تحرمه من هذه الطمأنينة 
3446,C,C,C,5,WIKI, فإذا كان الاحترام هو السمة الغالبة فستحظى أنت أيضاً بهذه السمة أما إذا كانت بالسلب فسينعكس ذلك عليك أيضاً 
3447,C,C,C,5,WIKI, فإذا كان الصديق عاطراً بأخلاقه عطر صاحبه والعكس صحيح 
3448,C,C,C,5,WIKI, فإذا كان الله جلّ وعلا قد ضمن لك ذلك ، قد كفله لك وقد هداك سبلك فلماذا لا تتوكل على الله 
3449,C,C,C,5,WIKI, فإذا كان كذلك فالصداقة أصبحت هنا مصلحة 
3450,C,C,C,5,WIKI, فإذا كان هناك تاريخ مرضى في العائلة بالنسبة لأمراض القلب ، فيمكنك تجنب الإصابة بها عن طريق اتباع نظام غذائي ملائم وممارسة النشاط الرياضي 
3451,C,C,C,5,WIKI, فإذا كانت والدتك قد أصيبت من قبل بكسر في الورك ، فإن مخاطرة تعرضك أنت أيضا لكسر في الورك تبلغ ضعف مخاطرة امرأة لم تصب والدتها بكسر في الورك 
3452,C,C,C,5,WIKI, فإذا كنت لا تتعرضين كثيرا لضوء الشمس الطبيعي ، فعلى الأرجح أنك لا تحصلين على القدر الكافي من فيتامين د 
3453,C,C,C,5,WIKI, فإذا كنت لا تتناولين قدرا كافيا من الكالسيوم في طعامك ، من خلال منتجات الألبان وضروات الطازجة ، فإنك تكونين أكثر عرضة للإصابة بهشاشة العظام 
3454,C,C,C,5,WIKI, فإذا لم يستوعبه الأخيار فسيستوعبه المنحرفون 
3455,C,C,C,5,WIKI, فإسرائيل تختلف عن الدول الأخرى التي لها إما حدود تتيح لها منع جيوش مهاجمه من إختراق أراضيها مثل سويسرا مثلا ، وأما أن يكون لها عمق إقليمي يمكن أن يتقهقر جيشها إليه ليعيد تجميع نفسه وبالتالي طرد الجيش المعادي من أراضيه مثل روسيا 
3456,C,C,C,5,WIKI, فإسرائيل لم تحطم فقط الجيوش المصرية والسورية والأردنية ، بل أيضاً إستطاعت إحتلال مساحات لا بأس بها من أراضي تلك الدول ، إذ انتزعت سيناء وقطاع غزة من مصر والضفة الغربية من الأردن ومرتفعات الجولان من سوريا الأمر الذي وفر لها جزءاً من العمق الإستراتيجي ، حيث لم تعد مراكز التجمع السكاني فيها والمرافق الصناعية والعسكرية في مرمى الجيوش العربية أو القوات غير النظامية فضلاً عن أن لإسرائيل الآن حدوداً تذود عنها 
3457,C,C,C,5,WIKI, فإسرائيل ما قبل عام 1967 لم تكن تمتلك أياً من هاتين الميزتين 
3458,C,C,C,5,WIKI, فإقاة العزاء والشعائر الحسينية تدخل تحت شعار الله وإظهار الحزن لما أصاب الحسين ع وأهله وأصحابه أو ساائر الأئمة ع الذي دل الدليل على مشروعيته وإستحبابهوإنه ممن أعظم لقرابات والإخلاص وقصد القربى لله عز وجل 
3459,C,C,C,5,WIKI, فإقامة العزاء والشعائر الحسينية تدخل تحت شعار الله وإظهار الحزن لما أصاب الحسين ع وأهله وأصحابه أو ساائر الأئمة ع الذي دل الدليل على مشروعيته وإستحبابه وأنه من أعظم القرابات والإخلاص وقصد القربى لله عز وجل 
